Frame,Contour ID 1,Contour ID 2,X,Y
4,5723,9885,49,109
4,5723,12058,49,109
4,5723,12059,49,109
4,5724,11593,71,103
4,5724,11594,71,103
4,5725,12097,62,211
4,5726,11979,96,102
4,5727,12645,221,132
4,5727,12646,221,132
4,5727,12647,221,132
4,5727,12648,221,132
4,5745,5929,184,145
4,5745,12284,184,145
4,5746,9981,185,102
4,5748,5867,172,170
4,5748,12631,172,170
4,5748,12632,172,170
4,5750,10240,110,176
4,5750,10720,110,176
4,5750,11998,110,176
4,5756,11589,67,179
4,5757,11937,76,14
4,5757,11938,76,14
4,5757,10253,76,14
4,5758,11503,57,9
4,5758,11504,57,9
4,5758,11501,57,9
4,5758,11502,57,9
4,5801,5518,205,9
4,5805,11455,48,176
4,5810,12276,34,15
4,5810,12277,34,15
4,5810,12277,33,15
4,5812,7089,100,21
4,5812,11634,100,21
4,5812,11635,100,21
4,5816,11619,84,165
4,5816,11620,84,165
4,5818,12266,41,3
4,5818,12267,41,3
4,5818,12225,41,4
4,5819,12039,92,190
4,5819,12040,92,190
4,5821,11656,72,191
4,5821,11657,72,191
4,5822,12272,119,108
4,5822,12273,119,108
4,5823,12591,70,22
4,5823,12592,70,22
4,5824,11849,34,46
4,5824,11850,34,46
4,5825,12084,207,130
4,5825,12085,207,130
4,5826,12572,84,112
4,5826,11598,83,112
4,5826,11599,83,112
4,5828,11542,95,118
4,5828,11543,95,118
4,5830,12522,92,21
4,5833,12181,111,160
4,5833,12182,111,160
4,5839,11649,78,207
4,5839,11650,78,207
4,5847,11878,145,22
4,5847,11879,145,22
4,5848,11893,44,18
4,5848,11894,44,18
4,5849,12069,159,112
4,5849,12070,159,112
4,5852,10552,219,130
4,5854,10762,108,20
4,5856,10412,117,21
4,5856,12226,117,21
4,5856,12227,117,21
4,5857,11797,139,183
4,5857,11798,139,183
4,5860,8965,117,125
4,5860,11777,117,125
4,5860,11778,117,125
4,5860,8965,117,124
4,5862,11535,46,97
4,5862,11536,46,97
4,5865,11949,41,43
4,5867,12630,172,170
4,5867,12631,172,170
4,5867,12631,172,170
4,5867,12632,172,170
4,5890,11722,169,180
4,5890,11723,169,180
4,5903,12597,168,157
4,5903,12598,168,157
4,5904,12578,104,12
4,5904,12579,104,12
4,5908,11907,120,165
4,5908,11908,120,165
4,5911,12559,153,202
4,5914,11702,93,174
4,5914,11703,93,174
4,5922,12538,110,185
4,5922,12539,110,185
4,5922,12540,110,185
4,5926,10527,188,103
4,5927,11437,49,149
4,5927,11438,49,149
4,5928,12275,35,14
4,5928,12276,35,14
4,5929,12284,184,145
4,5930,10121,167,151
4,5930,12426,167,151
4,5930,12427,167,151
4,5931,12636,169,6
4,5931,12249,169,6
4,5931,12250,169,6
4,5932,10157,166,85
4,5932,10157,166,85
4,5934,11909,115,164
4,5934,11910,115,164
4,5935,11905,52,122
4,5940,11951,60,11
4,5942,11699,145,151
4,5942,11700,145,151
4,5945,11479,61,170
4,5945,11480,61,170
4,5945,11677,60,170
4,5945,11678,60,170
4,5948,10793,210,133
4,5951,12293,162,58
4,5951,12294,162,58
4,6766,12072,220,102
4,6766,12073,220,102
4,6769,11964,82,159
4,6769,11965,82,159
4,6772,11576,82,180
4,6772,11577,82,180
4,6774,12492,193,85
4,6774,12493,193,85
4,6777,12607,163,155
4,6777,12608,163,155
4,6777,12608,163,155
4,6787,12407,83,41
4,6787,12408,83,41
4,6787,8968,83,41
4,6787,12408,83,41
4,6787,12409,83,41
4,6794,12472,159,43
4,6794,12473,159,43
4,6797,11513,67,214
4,6797,11514,67,214
4,6800,12554,172,65
4,6800,12555,172,65
4,6800,12556,171,66
4,6800,12557,171,66
4,6806,8835,67,107
4,6806,12448,67,107
4,6812,11752,47,66
4,6812,11753,47,66
4,6817,11986,52,114
4,6817,10500,52,114
4,6821,12598,170,153
4,6821,12599,170,153
4,6831,11877,145,22
4,6831,11878,145,22
4,6833,7111,54,183
4,6838,10165,60,93
4,6838,12339,60,93
4,6838,12340,60,93
4,6844,10637,145,185
4,6846,10238,131,17
4,6852,12568,55,36
4,6856,12316,88,135
4,6856,12317,88,135
4,6861,12126,156,22
4,6861,12127,156,22
4,6864,12152,40,14
4,6864,12153,40,14
4,6864,10768,40,14
4,6869,11864,116,89
4,6869,11865,116,89
4,6869,11865,116,89
4,6873,10252,198,139
4,6875,11868,174,170
4,6875,11869,174,170
4,6890,12583,112,173
4,6893,11748,193,216
4,6893,11749,193,216
4,6895,11924,63,160
4,6898,12563,171,134
4,6898,12564,171,134
4,6902,12134,180,133
4,6902,12135,180,133
4,6902,12135,180,133
4,6905,11720,37,28
4,6908,11599,79,123
4,6908,11600,79,123
4,6912,12053,87,42
4,6912,12054,87,42
4,6920,11585,51,188
4,6920,11586,51,188
4,6922,12050,98,34
4,6922,12051,98,34
4,6928,12157,87,2
4,6932,12015,81,5
4,6943,11493,78,181
4,6943,11494,78,181
4,6947,12102,58,148
4,6947,12103,58,148
4,6947,12103,58,148
4,6950,17253,219,130
4,6950,9934,219,130
4,6950,10552,219,130
4,6954,11547,99,141
4,6954,11548,99,141
4,6956,6989,73,63
4,6956,11508,73,63
4,6956,11509,73,63
4,6963,12005,135,166
4,6964,11563,82,19
4,6964,11564,82,19
4,6965,12610,158,138
4,6965,12611,158,138
4,6965,12611,158,138
4,6966,7023,128,161
4,6966,7023,128,161
4,6970,12367,51,12
4,6970,12368,51,12
4,6970,12368,50,12
4,6972,11815,137,202
4,6975,11956,122,33
4,6975,11957,122,33
4,6978,12605,80,109
4,6983,10473,149,20
4,6983,11872,149,20
4,6983,11873,149,20
4,6986,11981,68,183
4,6986,11982,68,183
4,6987,7076,65,30
4,6989,11507,73,63
4,6989,11508,73,63
4,6989,11508,73,63
4,6989,11509,73,63
4,6990,12203,82,188
4,6991,12011,73,183
4,6992,11502,57,9
4,6992,11503,57,9
4,7016,12354,70,69
4,7028,12493,189,90
4,7031,11651,70,201
4,7031,11652,70,201
4,7031,11650,70,201
4,7031,11651,70,201
4,7033,11587,46,184
4,7034,11959,116,30
4,7034,11960,116,30
4,7034,11958,116,30
4,7034,11959,116,30
4,7038,10260,219,130
4,7047,12514,189,16
4,7047,12515,189,16
4,7049,12074,209,104
4,7049,12075,209,104
4,7053,12025,205,94
4,7057,11934,82,12
4,7057,11935,82,12
4,7062,8926,79,84
4,7073,11764,88,127
4,7082,12632,172,170
4,7084,12273,101,106
4,7088,11498,48,191
4,7088,11499,48,191
4,7089,11634,100,21
4,7089,11635,100,21
4,7093,10486,61,69
4,7093,11890,61,69
4,7113,12233,75,181
4,7120,10598,159,78
4,7121,12532,60,194
4,7121,12533,60,194
4,7121,12533,60,194
4,7124,12194,130,36
4,7124,12195,130,36
4,7127,12585,108,70
4,7127,12586,108,70
4,7127,12586,108,70
4,7131,11675,85,163
4,7136,11519,55,219
4,7141,12344,109,61
4,7141,12345,109,61
4,7143,9985,170,201
4,7143,11804,170,201
4,7143,11805,170,201
4,7162,12520,190,9
4,7163,12628,43,24
4,7166,11853,84,179
4,7170,12663,186,212
4,7173,11858,124,95
4,7173,11859,124,95
4,7173,11860,124,95
4,7173,11861,124,95
4,7178,12474,157,42
4,7185,12444,79,213
4,7185,12445,79,213
4,7185,12446,79,213
4,7187,12562,171,134
4,7187,12563,171,134
4,7191,12054,87,42
4,7199,12620,120,83
4,7199,12621,120,83
4,7199,12621,119,83
4,7272,9673,151,220
4,7272,12452,151,220
4,7366,11848,35,39
4,7366,11849,35,39
4,7680,11881,136,20
4,7680,11882,136,20
4,7873,12576,42,67
4,8003,11763,88,127
4,8003,11764,88,127
4,8025,10257,100,104
4,8126,12418,90,67
4,8126,12419,90,67
4,8203,12463,166,167
4,8203,12464,166,167
4,8542,11711,29,22
4,8701,12326,132,211
4,8815,12413,205,25
4,8835,12448,67,107
4,8837,10450,65,43
4,8837,12185,65,43
4,8839,12476,106,145
4,8839,12477,106,145
4,8839,12477,106,145
4,8839,12478,106,145
4,8842,11679,53,169
4,8846,12456,117,189
4,8846,12457,117,189
4,8848,12231,63,171
4,8853,11694,158,114
4,8853,11695,158,114
4,8853,11696,157,114
4,8853,11697,157,114
4,8854,11929,58,76
4,8854,11930,58,76
4,8856,12438,36,12
4,8862,11961,108,28
4,8862,11962,108,28
4,8879,12099,212,16
4,8879,12100,212,16
4,8884,12205,116,206
4,8888,12596,166,155
4,8888,12597,166,155
4,8888,12595,166,155
4,8888,12596,166,155
4,8890,12320,112,193
4,8890,12321,112,193
4,8894,12588,216,90
4,8900,10248,218,137
4,8904,12269,112,162
4,8904,12270,112,162
4,8909,10668,216,138
4,8912,11759,94,134
4,8912,11760,94,134
4,8924,11812,141,208
4,8924,11813,141,208
4,8933,8978,88,195
4,8933,11640,88,195
4,8933,11641,88,195
4,8936,12480,52,90
4,8938,12646,221,132
4,8938,12647,221,132
4,8941,11539,104,127
4,8941,11540,104,127
4,8948,11923,63,160
4,8948,11924,63,160
4,8949,12042,72,128
4,8951,11646,64,217
4,8951,11647,64,217
4,8955,11850,35,51
4,8959,10562,214,18
4,8964,11778,115,126
4,8964,11779,115,126
4,8965,11777,117,125
4,8965,11778,117,125
4,8968,12408,83,41
4,8968,12409,83,41
4,8970,10544,98,151
4,8972,12242,131,209
4,8972,12243,131,209
4,8973,11785,192,138
4,8973,11786,192,138
4,8974,11977,102,103
4,8974,11978,102,103
4,8978,11640,88,195
4,8978,11641,88,195
4,8981,12505,205,128
4,8986,11538,111,123
4,8986,11539,111,123
4,8988,11566,70,20
4,8988,11567,70,20
4,8995,10069,219,27
4,8999,12483,163,81
4,8999,12484,163,81
4,9004,11773,124,140
4,9004,11774,124,140
4,9008,11661,68,219
4,9291,11960,115,30
4,9291,11961,115,30
4,9504,11931,47,67
4,9504,11932,47,67
4,9504,12385,47,67
4,9673,12452,151,220
4,9823,12488,151,77
4,9823,12489,151,77
4,9830,12094,79,221
4,9830,12095,79,221
4,9843,11553,90,165
4,9845,12661,187,213
4,9845,12662,187,213
4,9845,12662,187,213
4,9845,12663,187,213
4,9851,11859,124,95
4,9851,11860,124,95
4,9858,10037,173,165
4,9858,12462,173,165
4,9858,12463,173,165
4,9861,12332,221,221
4,9861,12333,221,221
4,9865,12384,49,75
4,9870,10406,125,176
4,9870,10406,125,176
4,9877,12138,57,126
4,9881,11747,193,216
4,9881,11748,193,216
4,9885,12058,49,109
4,9885,12059,49,109
4,9889,12442,162,206
4,9899,12290,59,17
4,9899,12291,59,17
4,9904,12022,213,93
4,9904,12023,213,93
4,9914,12312,217,72
4,9914,12313,217,72
4,9916,10793,210,133
4,9925,11495,73,192
4,9925,11653,73,192
4,9925,11654,73,192
4,9932,12411,210,27
4,9932,12412,210,27
4,9942,12500,211,116
4,9942,12501,211,116
4,9955,10622,208,190
4,9955,12336,208,190
4,9957,12507,191,135
4,9960,12184,66,53
4,9960,12185,66,53
4,9964,11876,145,22
4,9964,11877,145,22
4,9973,11574,82,180
4,9973,11575,82,180
4,9979,12370,202,130
4,9979,12371,202,130
4,9980,11663,100,182
4,9980,11664,100,182
4,9983,11811,144,207
4,9983,11812,144,207
4,9985,11804,170,201
4,9985,11805,170,201
4,9993,12635,181,9
4,9993,12636,181,9
4,10003,11744,69,202
4,10003,11745,69,202
4,10005,12068,162,109
4,10005,12069,162,109
4,10013,12193,133,37
4,10013,12194,133,37
4,10016,12224,43,8
4,10019,12343,109,61
4,10019,12344,109,61
4,10022,12638,102,11
4,10022,12639,102,11
4,10027,12313,217,72
4,10030,11586,47,185
4,10030,11587,47,185
4,10037,12461,173,165
4,10037,12462,173,165
4,10037,12462,173,165
4,10037,12463,173,165
4,10038,12539,110,185
4,10038,12540,110,185
4,10043,11527,85,183
4,10043,11526,85,183
4,10043,11527,85,183
4,10051,12468,163,166
4,10052,11771,127,152
4,10052,11772,127,152
4,10057,12056,47,114
4,10057,12057,47,114
4,10058,11540,100,122
4,10058,11541,100,122
4,10077,11741,117,187
4,10085,12478,105,141
4,10087,11492,77,181
4,10087,11493,77,181
4,10094,12423,143,69
4,10094,12424,143,69
4,10100,11700,144,151
4,10105,12013,79,11
4,10105,12014,79,11
4,10108,12309,202,114
4,10108,12310,202,114
4,10108,12310,201,114
4,10109,11629,53,27
4,10109,11630,53,27
4,10116,12155,92,11
4,10116,12156,92,11
4,10119,12027,53,184
4,10119,12028,53,184
4,10119,12028,53,184
4,10121,12426,167,151
4,10121,12427,167,151
4,10130,12657,202,75
4,10132,11483,70,162
4,10132,11484,70,162
4,10140,11766,130,162
4,10140,11767,130,162
4,10146,10159,100,193
4,10146,12263,100,193
4,10154,12324,197,58
4,10158,11823,75,34
4,10158,11824,75,34
4,10159,12263,100,193
4,10163,12291,59,17
4,10165,12338,60,93
4,10165,12339,60,93
4,10165,12339,60,93
4,10165,12340,60,93
4,10167,11734,43,153
4,10171,12496,219,110
4,10171,12497,219,110
4,10180,11687,76,176
4,10180,11487,76,176
4,10180,11488,76,176
4,10190,12021,213,93
4,10190,12022,213,93
4,10199,12429,134,106
4,10199,12430,134,106
4,10213,12048,103,30
4,10213,12049,103,30
4,10216,10634,146,215
4,10216,12140,146,215
4,10216,12141,146,215
4,10219,12092,202,131
4,10221,11708,36,21
4,10221,11709,36,21
4,10221,11709,36,21
4,10221,11710,36,21
4,10227,12467,164,166
4,10227,12468,164,166
4,10235,12400,196,144
4,10235,12401,196,144
4,10235,12401,196,144
4,10235,12402,196,144
4,10240,10720,110,176
4,10245,11774,126,124
4,10245,11775,126,124
4,10245,12170,126,124
4,10267,12603,106,214
4,10278,12545,217,135
4,10278,12546,217,135
4,10292,12040,92,190
4,10301,12017,36,47
4,10318,12317,80,141
4,10326,12115,105,65
4,10333,11801,134,184
4,10333,11802,134,184
4,10336,12642,166,214
4,10336,12643,166,214
4,10340,12259,94,129
4,10346,11954,48,132
4,10369,12549,194,39
4,10369,12550,194,39
4,10378,11926,65,83
4,10378,11927,65,83
4,10378,11927,65,83
4,10378,11928,65,83
4,10382,12412,205,25
4,10382,12413,205,25
4,10387,11982,67,183
4,10387,11983,67,183
4,10391,12037,88,205
4,10391,12038,88,205
4,10396,11799,137,184
4,10396,11800,137,184
4,10410,12531,60,194
4,10410,12532,60,194
4,10412,12226,117,21
4,10412,12227,117,21
4,10417,12643,166,213
4,10418,12229,109,17
4,10421,11953,48,132
4,10421,11954,48,132
4,10445,11472,98,165
4,10450,12185,65,43
4,10453,12409,80,37
4,10462,11779,115,126
4,10473,11872,149,20
4,10473,11873,149,20
4,10475,12434,92,19
4,10475,12287,92,19
4,10475,12288,92,19
4,10481,12095,79,220
4,10486,11890,61,69
4,10486,11889,61,69
4,10486,11890,61,69
4,10490,12570,96,123
4,10497,12061,191,107
4,10497,12062,191,107
4,10499,12220,172,220
4,10499,12221,172,220
4,10499,12641,172,220
4,10499,12642,172,220
4,10502,11522,100,179
4,10502,11523,100,179
4,10507,12509,119,166
4,10514,11449,49,35
4,10514,11450,49,35
4,10519,11494,78,183
4,10519,11495,78,183
4,10521,12356,87,28
4,10522,12445,79,213
4,10522,12446,79,213
4,10533,12464,165,166
4,10533,12465,165,166
4,10533,12465,164,166
4,10533,12466,164,166
4,10540,12145,122,220
4,10544,12665,98,151
4,10578,12168,164,14
4,10581,12639,102,11
4,10586,12033,209,128
4,10586,12034,209,128
4,10586,12034,209,128
4,10622,12336,208,190
4,10626,12528,79,62
4,10626,12529,79,62
4,10626,12529,79,62
4,10634,12140,146,215
4,10634,12141,146,215
4,10641,11941,72,18
4,10641,11942,72,18
4,10643,11862,122,92
4,10643,11863,122,92
4,10653,12386,207,98
4,10653,12387,207,98
4,10653,12387,207,98
4,10653,12388,207,98
4,10657,11965,82,159
4,10663,11829,88,30
4,10663,11830,88,30
4,10670,12601,79,73
4,10683,12147,99,158
4,10683,12148,99,158
4,10688,11564,76,20
4,10688,11565,76,20
4,10719,12156,91,9
4,10719,12157,91,9
4,10728,12525,49,9
4,10728,12524,49,9
4,10728,12525,49,9
4,10731,12519,189,11
4,10731,12520,189,11
4,10731,12518,189,12
4,10731,12519,189,12
4,10739,11469,112,167
4,10739,11470,112,167
4,10750,12214,179,219
4,10750,12215,179,219
4,10751,12057,49,109
4,10751,12058,49,109
4,10752,12626,218,136
4,10755,12440,167,221
4,10755,12441,167,221
4,10759,11703,93,175
4,10759,11704,93,175
4,10759,11852,93,175
4,10759,11853,93,175
4,10781,11873,149,20
4,10781,11874,149,20
4,11436,11437,48,151
4,11437,11438,49,149
4,11438,11439,49,149
4,11439,11440,46,151
4,11440,11441,44,152
4,11440,11733,44,152
4,11441,11733,44,152
4,11443,11444,57,145
4,11444,11445,57,145
4,11445,11446,57,145
4,11446,11447,50,145
4,11447,11581,49,145
4,11449,11450,49,35
4,11450,11451,55,35
4,11450,12568,55,35
4,11451,12568,55,35
4,11451,11452,60,33
4,11454,11455,55,171
4,11457,11458,105,213
4,11458,11459,106,209
4,11459,11460,107,207
4,11460,11461,105,194
4,11460,12235,105,194
4,11461,12235,105,194
4,11461,11462,107,185
4,11462,11463,110,184
4,11463,11464,114,182
4,11464,11465,113,176
4,11464,11996,113,176
4,11465,11996,113,176
4,11465,11466,113,176
4,11466,11467,113,175
4,11467,11468,112,174
4,11467,12583,112,174
4,11468,12583,112,174
4,11468,11469,112,173
4,11469,11470,112,167
4,11470,11471,111,165
4,11471,11472,110,165
4,11474,11475,56,184
4,11474,11583,56,184
4,11475,11583,56,184
4,11475,11476,57,184
4,11476,11477,59,182
4,11477,11478,59,181
4,11478,11479,61,170
4,11478,11677,61,170
4,11479,11677,61,170
4,11479,11480,61,170
4,11480,11481,62,169
4,11481,11482,67,165
4,11482,11483,69,164
4,11482,11923,69,164
4,11483,11923,69,164
4,11483,11484,70,162
4,11484,11485,76,162
4,11484,11839,76,162
4,11485,11839,76,162
4,11485,11486,76,165
4,11486,11487,74,169
4,11486,11855,74,169
4,11487,11855,74,169
4,11487,11488,76,176
4,11488,11489,76,176
4,11489,11490,75,177
4,11489,11589,75,177
4,11490,11589,75,177
4,11490,11491,76,180
4,11490,12233,76,180
4,11491,12233,76,180
4,11491,11492,77,181
4,11492,11493,77,181
4,11493,11494,78,181
4,11494,11495,78,183
4,11497,11498,49,191
4,11498,11499,48,191
4,11501,11502,57,9
4,11502,11503,57,9
4,11503,11504,57,9
4,11504,11505,57,9
4,11507,11508,73,63
4,11508,11509,73,63
4,11509,11510,70,65
4,11510,11511,63,58
4,11513,11514,67,214
4,11514,11515,68,214
4,11515,11516,69,213
4,11516,11517,64,212
4,11517,11518,62,212
4,11518,11519,60,213
4,11518,11914,60,213
4,11519,11914,60,213
4,11521,11522,100,179
4,11522,11523,100,179
4,11523,11524,97,178
4,11524,11525,94,178
4,11525,11526,93,177
4,11526,11527,85,183
4,11529,11530,65,84
4,11530,11531,58,83
4,11531,11532,58,83
4,11534,11535,47,97
4,11535,11536,46,97
4,11538,11539,111,123
4,11539,11540,104,127
4,11540,11541,100,122
4,11541,11542,97,120
4,11542,11543,95,118
4,11543,11544,94,118
4,11544,11545,95,126
4,11544,12259,95,126
4,11545,12259,95,126
4,11545,11546,97,137
4,11546,11547,98,138
4,11546,12392,98,138
4,11547,12392,98,138
4,11547,11548,99,141
4,11548,11549,100,147
4,11549,11550,104,152
4,11549,12476,104,152
4,11550,12476,104,152
4,11550,11551,106,158
4,11551,11552,99,162
4,11552,11553,93,164
4,11552,11702,93,164
4,11553,11702,93,164
4,11557,11558,83,17
4,11558,11559,84,16
4,11559,11560,86,15
4,11560,11561,87,16
4,11561,11562,86,17
4,11562,11563,84,18
4,11563,11564,82,19
4,11564,11565,76,20
4,11565,11566,73,20
4,11566,11567,70,20
4,11567,11568,66,18
4,11568,11569,65,18
4,11569,11570,64,18
4,11570,11571,58,20
4,11570,11967,58,20
4,11571,11967,58,20
4,11571,11572,54,25
4,11571,11629,54,25
4,11572,11629,54,25
4,11574,11575,82,180
4,11575,11576,82,180
4,11575,11686,82,180
4,11576,11686,82,180
4,11576,11577,82,180
4,11577,11578,81,181
4,11578,11579,81,181
4,11583,11584,53,186
4,11584,11585,52,188
4,11585,11586,51,188
4,11586,11587,47,185
4,11591,11592,71,103
4,11592,11593,71,103
4,11593,11594,71,103
4,11594,11595,69,105
4,11594,11757,69,105
4,11595,11757,69,105
4,11595,11596,78,110
4,11596,11597,79,111
4,11597,11598,80,111
4,11598,11599,83,112
4,11599,11600,79,123
4,11600,11601,73,128
4,11600,12042,73,128
4,11601,12042,73,128
4,11601,11602,72,129
4,11602,11603,66,127
4,11603,11604,65,125
4,11604,11605,63,124
4,11604,12009,63,124
4,11605,12009,63,124
4,11605,11606,61,126
4,11605,12137,61,126
4,11606,12137,61,126
4,11606,11607,61,127
4,11607,11608,59,131
4,11608,11609,55,130
4,11609,11610,53,127
4,11609,11904,53,127
4,11610,11904,53,127
4,11610,11611,51,126
4,11610,11953,51,126
4,11611,11953,51,126
4,11611,12056,46,119
4,11613,11614,111,175
4,11614,11615,108,176
4,11615,11663,105,182
4,11617,11793,43,164
4,11619,11620,84,165
4,11620,11621,80,165
4,11621,12199,78,166
4,11623,11624,63,112
4,11624,11625,64,112
4,11625,11626,66,109
4,11626,11627,66,108
4,11629,11630,53,27
4,11630,11631,46,29
4,11633,11634,97,18
4,11633,12155,97,18
4,11633,12432,97,18
4,11634,12155,97,18
4,11634,12432,97,18
4,11634,11635,100,21
4,11635,11636,105,20
4,11636,11637,106,20
4,11637,11638,107,20
4,11640,11641,88,195
4,11641,11642,86,199
4,11642,11643,84,199
4,11642,12203,84,199
4,11643,12203,84,199
4,11643,11649,79,208
4,11645,11646,64,217
4,11646,11647,64,217
4,11649,11650,78,207
4,11650,11651,70,201
4,11651,11652,70,201
4,11652,11653,72,197
4,11653,11654,73,192
4,11654,11655,73,192
4,11655,11656,73,192
4,11656,11657,72,191
4,11657,11658,69,185
4,11657,12542,69,185
4,11658,12542,69,185
4,11658,12470,69,185
4,11660,11661,68,220
4,11663,11664,100,182
4,11664,11665,95,179
4,11667,11668,61,131
4,11668,11669,61,131
4,11671,11672,79,26
4,11672,11673,79,28
4,11677,11678,60,170
4,11678,11679,56,170
4,11683,11684,64,200
4,11683,12531,64,200
4,11684,12531,64,200
4,11686,11687,82,178
4,11689,12208,124,177
4,11689,11690,123,177
4,11690,11691,117,175
4,11693,11694,158,115
4,11694,11695,158,114
4,11695,11696,158,114
4,11696,11697,157,114
4,11697,11698,155,113
4,11698,11699,150,113
4,11698,12173,150,113
4,11699,12173,150,113
4,11699,11700,145,151
4,11702,11703,93,174
4,11703,11704,93,175
4,11704,11852,93,175
4,11706,11707,38,21
4,11707,11708,36,21
4,11708,11709,36,21
4,11709,11710,36,21
4,11710,11711,36,20
4,11710,12122,36,20
4,11711,12122,36,20
4,11713,11714,42,24
4,11713,12628,42,24
4,11714,12628,42,24
4,11714,11715,42,24
4,11715,11716,42,25
4,11716,11717,39,25
4,11717,11718,36,28
4,11722,11723,169,180
4,11723,11724,169,170
4,11724,11725,169,170
4,11725,11726,165,170
4,11725,12659,165,170
4,11726,12659,165,170
4,11726,11727,161,169
4,11727,11728,157,169
4,11728,11729,155,168
4,11729,11730,154,168
4,11730,11731,154,168
4,11733,11734,43,153
4,11736,11737,132,179
4,11737,11738,129,180
4,11738,11739,128,180
4,11739,11740,128,180
4,11739,12207,128,180
4,11740,12207,128,180
4,11740,11741,116,183
4,11743,11744,68,205
4,11744,11745,69,202
4,11747,11748,193,216
4,11748,11749,193,216
4,11749,11750,190,204
4,11749,12358,190,204
4,11750,12358,190,204
4,11752,11753,47,66
4,11753,11754,46,62
4,11754,11755,41,55
4,11757,11985,63,103
4,11759,11760,94,134
4,11760,11761,94,134
4,11761,11762,93,133
4,11761,12315,93,133
4,11762,12315,93,133
4,11762,11763,93,131
4,11763,11764,88,127
4,11766,12003,136,166
4,11766,12004,136,166
4,11766,11767,130,162
4,11767,11768,129,160
4,11768,11769,129,160
4,11769,11770,129,157
4,11770,11771,128,155
4,11771,11772,127,152
4,11772,11773,125,141
4,11773,11774,124,140
4,11774,11775,126,124
4,11775,11776,119,127
4,11776,11777,118,126
4,11777,11778,117,125
4,11778,11779,115,126
4,11781,11782,195,135
4,11782,11783,195,135
4,11783,11784,195,135
4,11784,11785,193,136
4,11784,12507,193,136
4,11785,12507,193,136
4,11785,11786,192,138
4,11786,11787,191,135
4,11787,11788,191,135
4,11788,11789,190,135
4,11789,11790,188,134
4,11790,11791,186,132
4,11791,12130,185,133
4,11795,11796,140,180
4,11796,11797,140,180
4,11797,11798,139,183
4,11798,11799,139,183
4,11799,11800,137,184
4,11800,11801,135,184
4,11800,12613,135,184
4,11801,12613,135,184
4,11801,11802,134,184
4,11804,11805,170,201
4,11805,11806,159,191
4,11806,11807,151,191
4,11807,11808,152,193
4,11808,11809,151,196
4,11809,11810,151,201
4,11810,11811,151,202
4,11811,11812,144,207
4,11812,11813,141,208
4,11813,11814,140,208
4,11814,11815,137,208
4,11814,12326,137,208
4,11815,12326,137,208
4,11817,11818,84,85
4,11818,11819,79,85
4,11819,11820,75,86
4,11820,11926,66,83
4,11822,11823,66,36
4,11823,11824,75,34
4,11824,11825,79,35
4,11824,11988,79,35
4,11825,11988,79,35
4,11825,11826,81,36
4,11826,11827,85,39
4,11827,11828,86,36
4,11828,11829,86,35
4,11829,11830,88,30
4,11830,11831,88,29
4,11830,12356,88,29
4,11831,12356,88,29
4,11831,11832,90,29
4,11832,11833,90,28
4,11833,11834,90,28
4,11834,11835,88,27
4,11835,11836,86,26
4,11836,11837,80,28
4,11839,11840,79,157
4,11840,11841,79,157
4,11841,11842,79,156
4,11842,11843,77,149
4,11842,12044,77,149
4,11843,12044,77,149
4,11843,11844,76,146
4,11843,12150,76,146
4,11844,12150,76,146
4,11844,11896,71,137
4,11846,11847,35,38
4,11847,11848,35,38
4,11848,11849,35,39
4,11849,11850,34,46
4,11852,11853,93,175
4,11855,11856,67,169
4,11858,11859,124,95
4,11859,11860,124,95
4,11860,11861,124,95
4,11861,11862,120,93
4,11861,11974,120,93
4,11862,11974,120,93
4,11862,11863,122,92
4,11863,11864,122,91
4,11864,11865,116,89
4,11867,11868,174,170
4,11868,11869,174,170
4,11869,11870,174,170
4,11872,11873,149,20
4,11873,11874,149,20
4,11874,11875,150,21
4,11875,11876,148,21
4,11876,11877,145,22
4,11877,11878,145,22
4,11878,11879,145,22
4,11879,11880,141,22
4,11880,11881,139,21
4,11881,11882,136,20
4,11882,11883,130,20
4,11882,12350,130,20
4,11883,12350,130,20
4,11883,11884,122,22
4,11884,11885,121,22
4,11885,11886,121,22
4,11886,11887,121,22
4,11886,12226,121,22
4,11887,12226,121,22
4,11889,11890,61,69
4,11892,11893,44,18
4,11893,11894,44,18
4,11896,11897,58,152
4,11896,12102,58,152
4,11897,12102,58,152
4,11897,11898,57,153
4,11898,11899,48,160
4,11898,12007,48,160
4,11899,12007,48,160
4,11899,11900,55,164
4,11904,11905,52,122
4,11907,12079,122,166
4,11907,12080,122,166
4,11907,11908,120,165
4,11908,11909,116,164
4,11909,11910,115,164
4,11910,11911,115,164
4,11911,11912,112,164
4,11916,12566,171,134
4,11916,11917,167,127
4,11917,11918,163,123
4,11917,12610,163,123
4,11918,12610,163,123
4,11920,11921,76,221
4,11923,11924,63,160
4,11926,11927,65,83
4,11927,11928,65,83
4,11928,11929,61,80
4,11929,11930,58,76
4,11930,11931,57,74
4,11931,11932,47,67
4,11932,12576,43,68
4,11934,11935,82,12
4,11935,11936,82,12
4,11936,11937,79,12
4,11936,12013,79,12
4,11937,12013,79,12
4,11937,11938,76,14
4,11938,11939,75,15
4,11939,11940,75,17
4,11940,11941,74,18
4,11941,11942,72,18
4,11942,11943,69,18
4,11943,11944,66,17
4,11944,11951,65,17
4,11946,11947,46,36
