Frame,Contour ID,Length
2,16255,0.268
2,16257,0.084
2,16258,1.804
2,16259,1.788
2,16260,0.205
2,16261,1.000
2,16262,3.998
2,16263,4.476
2,16264,0.482
2,16265,4.747
2,16266,9.590
2,16267,0.079
2,16269,0.095
2,16270,0.090
2,16271,0.087
2,16272,0.884
2,16274,0.111
2,16276,2.978
2,16277,9.322
2,16279,2.658
2,16280,0.098
2,16281,0.137
2,16283,0.194
2,16284,0.074
2,16285,0.089
2,16287,0.794
2,16288,1.368
2,16290,0.190
2,16291,0.076
2,16292,0.087
2,16294,0.112
2,16295,0.106
2,16297,1.707
2,16298,0.215
2,16299,0.107
2,16300,0.295
2,16302,2.447
2,16304,4.527
2,16305,0.063
2,16307,4.968
2,16308,1.219
2,16309,0.103
2,16311,7.682
2,16312,0.094
2,16314,10.314
2,16315,14.734
2,16317,0.078
2,16318,0.605
2,16319,3.800
2,16320,1.626
2,16321,2.215
2,16323,0.108
2,16325,3.019
2,16326,0.077
2,16328,0.111
2,16329,0.107
2,16330,3.603
2,16331,5.056
2,16332,7.121
2,16334,0.223
2,16336,0.097
2,16337,0.179
2,16338,8.457
2,16340,9.042
2,16342,2.187
2,16343,0.093
2,16344,0.083
2,16346,0.228
2,16348,0.159
2,16349,0.154
2,16350,0.618
2,16351,1.249
2,16353,2.104
2,16354,1.166
2,16355,1.435
2,16356,2.228
2,16357,0.324
2,16359,0.235
2,16361,4.478
2,16362,4.334
2,16363,3.280
2,16364,3.860
2,16365,1.242
2,16366,3.640
2,16368,0.139
2,16370,1.185
2,16371,23.565
2,16372,2.034
2,16373,0.183
2,16375,0.109
2,16376,0.110
2,16378,0.281
2,16380,10.201
2,16382,0.101
2,16383,0.180
2,16385,0.108
2,16386,0.109
2,16387,0.115
2,16388,2.468
2,16389,9.271
2,16390,1.947
2,16392,6.613
2,16393,2.592
2,16395,0.280
2,16396,7.404
2,16397,12.955
2,16398,1.441
2,16399,5.092
2,16400,1.083
2,16401,1.361
2,16402,9.528
2,16404,0.108
2,16405,0.101
2,16406,2.352
2,16408,0.093
2,16409,3.204
2,16411,0.276
2,16412,14.873
2,16413,7.586
2,16414,2.464
2,16416,0.110
2,16418,0.219
2,16420,0.205
2,16421,0.078
2,16423,4.823
2,16424,0.478
2,16425,0.544
2,16426,0.348
2,16427,0.379
2,16429,0.186
2,16430,0.086
2,16432,1.189
2,16434,0.206
2,16436,0.259
2,16437,6.771
2,16438,1.443
2,16439,0.976
2,16441,1.640
2,16442,0.108
2,16444,0.097
2,16445,0.083
2,16446,0.094
2,16448,0.223
2,16450,6.782
2,16452,0.426
2,16453,2.611
2,16455,2.757
2,16457,0.105
2,16458,0.133
2,16459,0.706
2,16460,0.111
2,16461,0.136
2,16463,0.221
2,16465,0.277
2,16467,0.088
2,16468,12.846
2,16470,0.271
2,16471,1.752
2,16473,0.101
2,16475,8.128
2,16476,5.352
2,16478,3.406
2,16480,8.516
2,16482,1.285
2,16484,11.035
2,16486,2.324
2,16488,0.109
2,16489,0.100
2,16491,0.107
2,16492,0.103
2,16494,10.476
2,16495,0.070
2,16496,0.097
2,16497,0.091
2,16499,1.960
2,16501,0.098
2,16502,0.185
2,16503,0.079
2,16505,17.823
2,16507,1.188
2,16509,8.993
2,16511,2.035
2,16513,0.274
2,16515,0.219
2,16517,8.933
2,16518,0.101
2,16520,0.049
2,16521,0.415
2,16522,0.670
2,16524,2.626
2,16526,0.278
2,16527,0.766
2,16528,11.576
2,16530,3.738
2,16531,0.246
2,16532,0.072
2,16534,4.833
2,16535,5.853
2,16536,0.184
2,16538,0.220
2,16540,4.439
2,16542,1.522
2,16543,0.093
2,16545,0.219
2,16547,1.051
2,16548,0.084
2,16549,0.090
2,16551,0.108
2,16552,0.107
2,16553,0.960
2,16555,5.122
2,16556,0.249
2,16557,0.459
2,16559,19.024
2,16560,1.857
2,16561,2.780
2,16562,3.606
2,16564,0.184
2,16565,0.565
2,16566,0.186
2,16567,0.051
2,16569,8.419
2,16570,5.380
2,16571,0.889
2,16573,1.866
2,16574,0.102
2,16576,0.274
2,16577,5.033
2,16578,1.772
2,16580,5.534
2,16581,2.111
2,16583,0.107
2,16584,0.105
2,16586,0.840
2,16587,1.184
2,16588,2.555
2,16590,9.426
2,16591,0.089
2,16592,0.185
2,16594,0.218
2,16596,0.865
2,16597,0.076
2,16599,8.844
2,16600,0.172
2,16602,6.640
2,16604,0.756
2,16606,0.280
2,16608,0.214
2,16610,5.692
2,16611,0.081
2,16613,0.216
2,16615,5.445
2,16617,15.658
2,16618,0.070
2,16619,0.183
2,16621,3.311
2,16622,0.161
2,16624,0.107
2,16626,0.107
2,16627,0.108
2,16629,4.147
2,16630,3.845
2,16632,1.684
2,16633,0.186
2,16635,7.351
2,16636,10.413
2,16638,0.096
2,16639,0.179
2,16640,4.776
2,16826,11.649
2,16830,0.103
2,16834,4.827
2,16839,2.127
2,16842,1.273
2,16845,2.010
2,16848,14.741
2,16851,13.657
2,16854,2.076
2,16857,0.085
2,16860,0.238
2,16863,0.904
2,16866,0.272
2,16869,0.248
2,16872,0.189
2,16875,0.211
2,16878,3.852
2,16881,0.111
2,16884,0.108
2,16887,0.117
2,16890,0.099
2,16893,0.116
2,16896,0.188
2,16899,0.094
2,16902,0.087
2,16905,6.589
2,16908,0.122
2,16911,0.808
2,16914,2.569
2,16917,0.106
2,16920,0.108
2,16923,8.526
2,16926,12.577
2,16929,1.802
2,16932,0.239
2,16935,2.160
2,16938,0.082
2,16941,0.107
2,16944,0.826
2,16947,0.164
2,16950,0.101
2,16953,0.889
2,16956,0.215
2,16959,0.127
2,16962,0.152
2,16965,0.409
2,16968,0.242
2,16971,0.093
2,16974,0.061
2,16977,3.862
2,16981,0.346
2,16985,2.360
2,16989,0.129
2,16993,0.189
2,16996,0.834
2,17001,0.792
2,17004,0.067
2,17008,0.180
2,17012,0.105
2,17016,0.150
2,17020,0.937
2,17024,0.107
2,17030,0.109
2,17035,0.109
2,17040,8.621
2,17046,6.514
2,17050,0.219
2,17055,3.073
2,17061,0.883
2,17065,0.105
2,17072,0.087
2,17076,32.345
2,17080,13.393
2,17086,1.808
2,17091,0.194
2,17096,0.169
2,17102,0.910
2,17107,0.347
2,17111,0.207
2,17116,0.123
2,17122,0.104
2,17126,0.108
2,17130,3.498
2,17137,3.544
2,17141,0.099
2,17146,2.958
2,17152,0.181
2,17157,0.964
2,17161,0.221
2,17168,0.499
2,17172,10.290
2,17176,0.100
2,17180,2.151
2,17184,0.306
2,17187,5.904
2,17191,12.786
2,17195,0.092
2,17199,0.069
2,17203,0.092
2,17207,1.490
2,17211,14.846
2,17215,6.873
2,17219,2.594
2,17223,1.493
2,17227,0.899
2,17231,0.781
2,17235,0.273
2,17239,0.085
2,17243,0.073
2,17247,0.178
2,17251,6.917
2,17255,1.954
2,17259,0.222
2,17263,0.116
2,17267,0.179
2,17272,2.484
2,17276,1.943
2,17280,0.078
2,17284,0.241
2,17288,0.764
2,17292,0.099
2,17295,0.145
2,17298,0.107
2,17301,1.247
2,17304,7.297
2,17307,0.102
2,17310,0.136
2,17313,4.142
2,17316,0.190
2,17319,0.063
2,17322,0.086
2,17325,0.169
2,17328,0.156
2,17331,0.104
2,17334,0.102
2,17337,0.110
2,17340,2.145
2,17343,1.767
2,17346,0.099
2,17349,0.167
2,17352,0.169
2,17355,6.195
2,17358,1.345
2,17361,0.093
2,17364,1.203
2,17366,0.095
2,17370,0.099
2,17373,0.100
2,17376,3.857
2,17379,5.430
2,17382,0.929
2,17385,0.086
2,17388,0.183
2,17391,5.380
2,17394,8.009
2,17397,0.101
2,17400,0.081
2,17403,0.105
2,17406,0.105
2,17408,3.743
2,17411,0.173
2,17414,0.205
2,17417,0.069
2,17420,0.136
2,17422,0.092
2,17424,0.107
2,17426,0.103
2,17428,0.121
2,17430,0.113
2,17432,0.108
2,17434,0.551
2,17436,0.189
2,17438,0.070
2,17440,0.104
2,17442,0.422
2,17444,0.122
2,17445,0.055
2,17447,0.138
2,17449,4.417
2,17451,0.139
2,17454,0.206
2,17456,0.114
2,17458,0.112
2,17460,0.203
2,17462,0.244
2,17464,6.736
2,17466,0.294
2,17468,0.756
2,17470,0.109
2,17472,0.153
2,17474,0.169
2,17476,0.199
2,17478,0.108
2,17480,0.103
2,17482,0.622
2,17484,0.195
2,17486,0.141
2,17488,0.100
2,17489,0.258
2,17492,0.183
2,17493,0.248
2,17495,4.652
2,17497,0.284
2,17499,1.507
2,17501,0.126
2,17503,0.243
2,17505,0.108
2,17507,0.150
2,17509,1.481
2,17511,1.437
2,17513,0.576
2,17515,0.112
2,17517,0.163
2,17519,0.118
2,17521,1.039
2,17523,0.089
3,12896,10.961
3,12903,1.779
3,12922,0.217
3,12937,0.216
3,12946,0.217
3,12957,0.224
3,13020,0.108
3,13028,24.825
3,13037,11.689
3,13060,0.077
3,13064,0.217
3,367,8.849
3,13073,0.273
3,13094,0.108
3,13108,0.240
3,13111,5.158
3,13119,0.201
3,13123,0.333
3,13128,1.429
3,13131,4.491
3,13142,0.139
3,13154,9.516
3,413,7.147
3,13158,2.652
3,417,3.747
3,13162,1.209
3,13181,0.109
3,13186,0.107
3,13188,5.616
3,13210,0.072
3,13217,1.025
3,13222,7.166
3,13228,0.239
3,13238,0.184
3,13244,0.114
3,13257,5.475
3,13263,0.109
3,13270,0.222
3,13301,0.110
3,13317,0.291
3,13323,0.234
3,13343,0.095
3,13372,0.108
3,13387,2.022
3,13404,1.793
3,13416,4.154
3,13444,0.333
3,13453,1.374
3,13457,1.321
3,13471,0.110
3,13485,0.095
3,13489,3.679
3,13519,0.211
3,13529,6.771
3,13539,0.228
3,13651,1.332
3,13665,0.863
3,13677,0.217
3,13684,1.163
3,13690,6.823
3,13705,9.721
3,13746,0.269
3,13754,6.885
3,13761,0.181
3,13769,8.071
3,13779,0.233
3,603,8.173
3,13784,8.828
3,13799,0.441
3,13804,0.113
3,13810,1.993
3,13817,0.185
3,13846,1.659
3,13852,0.733
3,13860,0.226
3,13866,0.110
3,13877,0.107
3,13882,5.693
3,13893,0.221
3,13916,0.105
3,13921,1.983
3,13930,8.123
3,13943,0.507
3,13945,0.216
3,13953,0.117
3,13959,7.188
3,13977,0.108
3,14003,0.222
3,14008,3.616
3,14029,0.117
3,14035,2.008
3,706,13.819
3,14048,4.517
3,14056,0.091
3,14068,0.636
3,14072,2.247
3,14083,2.196
3,14111,0.637
3,14133,9.063
3,14139,18.170
3,14159,4.697
3,14168,0.099
3,14184,0.096
3,14199,1.545
3,14221,0.223
3,14224,0.347
3,1186,7.514
3,14245,0.104
3,14252,13.546
3,14264,11.395
3,14272,3.284
3,14284,4.899
3,14297,0.109
3,14305,0.112
3,14310,1.317
3,1232,15.093
3,14315,0.226
3,14323,0.098
3,1235,1.293
3,14345,1.030
3,14360,11.579
3,14365,8.432
3,14375,0.691
3,1253,2.470
3,14381,0.194
3,14387,8.618
3,14394,0.759
3,14405,2.440
3,14413,7.888
3,14421,0.112
3,14425,1.539
3,14431,0.187
3,14437,2.068
3,14446,0.329
3,1274,2.222
3,14455,5.178
3,14461,0.191
3,14472,0.200
3,14491,21.938
3,14505,1.287
3,14509,0.265
3,14515,3.203
3,14522,4.405
3,14530,0.110
3,14546,3.593
3,14552,0.220
3,14572,0.959
3,14580,1.564
3,14587,0.110
3,14606,3.977
3,14613,1.419
3,1336,1.765
3,1340,10.071
3,14621,3.278
3,14637,1.617
3,14650,1.078
3,14655,0.265
3,14668,0.227
3,14675,0.247
3,14680,0.700
3,14687,0.104
3,14696,1.633
3,1376,15.925
3,1383,11.585
3,1389,6.287
3,14710,1.057
3,14717,0.297
3,1399,2.448
3,14727,1.816
3,14739,0.096
3,14744,0.221
3,14754,0.885
3,14764,2.956
3,14790,1.446
3,14804,0.436
3,14810,1.150
3,14816,6.731
3,1433,2.355
3,1434,5.649
3,1436,1.581
3,14835,0.242
3,14840,6.171
3,1454,6.074
3,14849,10.895
3,14854,0.226
3,1461,3.221
3,14863,0.204
3,14869,0.228
3,14887,0.211
3,14896,9.613
3,1472,5.968
3,14910,0.191
3,14915,2.268
3,1480,0.259
3,14921,1.464
3,14948,10.273
3,14960,2.427
3,14980,0.269
3,14990,0.219
3,15011,0.865
3,15017,6.517
3,15046,0.607
3,15050,0.221
3,15058,0.112
3,15063,3.318
3,15082,2.901
3,2154,4.248
3,15090,8.943
3,15110,0.994
3,15137,0.217
3,15147,0.198
3,2374,5.231
3,15164,0.110
3,15172,2.133
3,15179,1.407
3,15190,0.190
3,15198,0.897
3,2396,5.258
3,15208,0.911
3,15215,1.614
3,15231,9.897
3,15236,10.228
3,15242,0.109
3,15254,0.101
3,15262,1.492
3,15273,0.185
3,2426,5.866
3,15279,0.859
3,15283,1.049
3,2435,8.927
3,15286,3.287
3,15304,1.258
3,2459,6.513
3,15311,5.346
3,2470,5.996
3,15316,6.282
3,15323,0.223
3,2474,0.441
3,15329,6.304
3,15337,1.583
3,2484,1.482
3,15343,0.775
3,15349,7.908
3,15371,9.490
3,15375,18.363
3,2517,8.832
3,15388,12.112
3,15395,5.281
3,15406,0.240
3,2541,3.186
3,15410,0.458
3,15415,2.360
3,2547,0.675
3,2548,4.216
3,15419,0.205
3,15425,0.408
3,15431,0.112
3,15437,13.111
3,15442,0.089
3,15446,0.115
3,15451,2.377
3,2577,0.799
3,15456,0.275
3,15463,0.583
3,2581,4.171
3,15471,0.103
3,15476,0.108
3,15480,0.084
3,15487,2.390
3,2587,1.785
3,2591,7.606
3,2593,2.564
3,15497,13.626
3,15502,16.259
3,2604,0.269
3,15511,2.805
3,15516,11.036
3,15533,0.101
3,2620,4.036
3,15542,0.225
3,15547,1.617
3,15569,0.106
3,15575,15.056
3,2664,0.740
3,15579,0.217
3,15583,0.404
3,15593,2.332
3,15601,0.108
3,15606,0.190
3,2699,3.486
3,15609,0.983
3,15619,0.218
3,2711,3.614
3,15623,0.198
3,15629,0.109
3,15632,0.106
3,2721,1.461
3,2730,12.797
3,15635,1.527
3,15642,3.543
3,15644,0.116
3,15647,0.111
3,15650,0.881
3,15657,2.462
3,15660,0.256
3,15666,6.515
3,2767,1.790
3,2769,1.797
3,15674,0.221
3,15677,0.311
3,2779,10.610
3,15682,5.625
3,2785,0.217
3,15685,0.532
3,2800,18.105
3,2807,7.230
3,15689,2.736
3,15691,2.199
3,15693,4.949
3,15695,0.081
3,15700,0.103
3,2818,0.542
3,2820,0.839
3,15702,1.044
3,15704,2.670
3,15707,0.280
3,15711,0.237
3,2844,10.218
3,15718,4.099
3,15724,0.185
3,15727,0.094
3,2866,7.612
3,2868,1.143
3,2876,8.975
3,2881,1.910
3,2888,17.869
3,2891,0.224
3,2903,16.397
3,2905,6.789
3,2907,0.109
3,2910,4.437
3,2918,7.510
3,2920,1.476
3,2922,9.499
3,2923,0.106
3,2930,0.098
3,2931,2.432
3,2933,0.279
3,2934,0.213
3,2937,0.852
3,2939,0.108
3,2941,2.189
3,2955,0.181
3,2958,1.244
3,2976,7.953
3,2984,4.804
3,2992,4.682
3,2999,6.866
3,3006,3.786
3,3008,2.358
3,3010,2.336
3,3011,0.635
3,3012,0.230
3,3013,0.334
3,3018,6.740
3,3024,5.890
3,3026,0.706
3,3029,0.069
3,3033,0.606
3,3034,0.216
3,3049,19.089
3,3050,1.677
3,3054,9.450
3,3056,1.622
3,3057,2.862
3,3058,0.188
3,3061,1.109
3,3064,1.778
3,3069,5.318
3,3071,10.293
3,3076,5.709
3,3080,0.106
3,3082,3.959
3,3491,15.755
3,3492,2.289
3,3495,3.225
3,3497,0.160
3,3506,12.168
3,3509,0.198
3,3514,0.198
3,3519,4.471
3,3523,2.506
3,3530,3.736
3,3531,0.494
3,3535,0.108
3,3538,0.384
3,3540,0.189
3,3541,0.431
3,3542,0.117
3,3544,0.109
3,4061,0.173
3,4218,0.234
3,4729,2.072
3,4731,0.433
3,4733,1.088
3,4738,4.100
3,4744,7.160
3,4747,0.118
3,4757,6.973
3,4760,3.960
3,4762,0.473
3,4764,7.761
3,4767,2.166
3,4769,0.176
3,4771,0.771
3,4773,0.157
3,4775,0.099
3,4780,5.594
3,4782,0.272
3,4783,0.266
3,4785,0.421
3,4788,4.558
3,4792,0.114
3,4797,0.123
3,4813,13.443
3,4817,2.969
3,4865,7.377
3,4867,0.115
3,4875,3.804
3,4882,10.195
3,4886,0.108
3,4887,0.111
3,4891,0.108
3,4896,5.934
3,4897,0.171
3,4907,0.104
3,4913,3.085
3,4930,0.269
3,4931,1.499
3,4932,1.196
3,4933,0.108
3,4934,0.221
3,4936,1.703
3,4940,2.337
3,4943,0.271
3,4945,0.412
3,4947,2.443
3,4950,0.107
3,4951,0.069
3,4958,2.491
3,4962,0.191
3,4970,0.107
3,4973,0.601
3,4982,4.852
3,4996,3.252
3,4997,0.856
3,4999,1.175
3,5007,11.741
3,5008,0.384
3,5009,3.485
3,5012,3.143
3,5036,9.288
3,5039,2.370
3,5046,6.408
3,5047,0.082
3,5049,1.395
3,5051,0.208
3,5052,0.937
3,5056,0.100
3,5059,0.866
3,5071,0.450
3,5072,0.205
3,5073,0.121
3,5077,2.572
3,5081,0.830
3,5084,3.506
3,5087,0.575
3,5098,0.108
3,5102,0.561
3,5104,1.644
3,5105,0.307
3,5109,0.037
3,5110,0.301
3,5158,31.795
3,5162,1.453
3,5167,1.110
3,5168,1.979
3,5169,0.210
3,5170,0.110
3,5171,0.329
3,5173,0.085
3,5175,0.740
3,5176,0.701
3,5188,15.507
3,5189,0.664
3,5190,1.143
3,5192,0.101
3,5193,0.107
3,5194,8.847
3,5220,15.403
3,5225,3.035
3,5227,0.961
3,5230,0.783
3,5232,0.322
3,5234,0.430
3,5237,2.215
3,5241,0.838
3,5244,0.316
3,5245,0.389
3,5247,0.243
3,5248,0.278
3,5249,0.204
3,5259,8.444
3,5261,0.135
3,5262,0.466
3,5263,0.210
3,5264,1.138
3,5268,0.313
3,5271,0.536
3,5272,0.303
3,5275,0.673
3,5279,2.969
3,5282,0.494
3,5286,0.076
3,5287,1.474
3,5288,0.127
3,5301,1.099
3,5306,0.553
3,5307,0.119
3,5308,0.281
3,5322,8.225
3,5325,0.530
3,5328,0.578
3,5339,0.740
3,5340,0.095
3,5341,0.094
3,5343,0.351
3,5346,1.292
3,5350,0.094
3,5352,0.843
3,5361,4.002
3,5362,1.141
3,5363,0.232
3,5365,1.017
3,5367,1.218
3,5375,3.056
3,5391,3.788
3,5410,0.283
3,5411,0.140
3,5412,0.223
3,5413,0.114
3,5415,1.011
3,5437,12.849
3,5448,4.145
3,5450,0.188
3,5451,1.826
3,5452,0.314
3,5453,0.909
3,5454,0.230
3,5460,2.727
3,5463,0.328
3,5465,0.485
3,5469,0.212
3,5472,0.782
3,5475,0.959
3,5477,0.137
3,5479,0.125
3,5485,4.866
3,5486,0.658
3,5488,0.353
3,5491,0.110
3,5495,0.690
3,5501,0.168
3,5522,1.753
3,5537,5.295
3,5541,0.187
3,5544,0.118
3,5550,5.309
3,5551,0.221
3,5552,0.319
3,5554,0.294
3,5555,0.122
3,5566,2.752
3,5567,0.356
3,5568,0.180
3,5570,0.234
3,5572,0.431
3,5576,2.882
3,5578,0.240
3,5580,0.400
3,5583,1.815
3,5585,0.165
3,5586,0.639
3,5588,0.143
3,5594,2.082
3,5599,1.966
3,5600,0.703
3,5615,0.111
3,5616,0.339
3,5617,0.232
3,5618,0.354
3,5620,0.313
3,5628,9.488
3,5629,0.260
3,5645,6.222
3,5668,10.000
3,5679,1.232
3,5681,0.249
3,5684,0.309
3,5694,4.641
3,5696,0.065
3,5698,0.216
3,5701,0.352
3,5702,0.380
3,5712,6.492
3,5713,0.227
3,5714,0.311
3,5715,1.469
3,5716,0.123
3,5717,0.243
3,5718,0.077
3,5719,0.212
3,5720,0.443
3,5730,6.364
3,5732,1.484
3,5736,0.146
3,5739,0.294
3,5741,0.208
3,5744,0.247
3,5751,0.965
3,5752,0.118
3,5761,2.494
3,5763,0.203
3,5764,0.273
3,5765,0.385
3,5766,0.453
3,5771,0.111
3,5772,0.315
3,5781,7.310
3,5782,0.371
3,5783,0.360
3,5785,0.343
3,5786,0.914
3,5787,0.533
3,5788,1.011
3,5789,0.091
3,5790,0.296
3,5791,0.112
3,5792,0.239
3,5793,0.180
3,5795,0.439
3,5796,0.387
3,5797,0.407
3,5799,0.195
3,5803,1.142
3,5804,0.337
3,5813,1.617
3,5829,10.662
3,5832,0.259
3,5834,0.222
3,5837,0.260
3,5851,1.856
3,5853,0.248
3,5861,0.869
3,5874,2.361
3,5878,0.801
3,5880,0.370
3,5882,0.324
3,5894,3.937
3,5895,0.325
3,5898,0.831
3,5900,0.353
3,5906,0.933
3,5913,0.977
3,5919,5.765
3,5920,0.299
3,5933,9.278
3,5937,0.308
3,5938,0.186
3,5943,1.035
3,5949,1.179
3,5954,0.131
3,5955,0.320
3,6625,4.149
3,6767,0.427
3,6773,0.501
3,6804,2.456
3,6807,0.131
3,6811,1.098
3,6814,0.934
3,6816,0.306
3,6818,0.123
3,6826,2.629
3,6829,0.129
3,6836,1.213
3,6839,0.145
3,6843,0.207
3,6851,1.528
3,6853,0.368
3,6858,0.469
3,6863,0.248
3,6867,0.339
3,6870,0.211
3,6872,0.235
3,6907,9.698
3,6910,0.363
3,6914,0.302
3,6915,0.196
3,6918,0.613
3,6926,0.361
3,6929,0.216
3,6933,0.357
3,6934,0.234
3,6936,0.485
3,6944,1.060
3,6946,0.457
3,6953,0.050
3,6955,0.434
3,6957,0.245
3,6959,0.568
3,6961,0.120
3,6962,0.289
3,6967,1.263
3,6969,0.400
3,6971,1.097
3,6974,0.575
3,6980,0.340
3,6981,0.225
3,6984,0.297
3,6998,5.403
3,6999,0.351
3,7004,0.344
3,7006,0.266
3,7009,0.364
3,7011,0.219
3,7036,5.783
3,7040,0.252
3,7043,0.356
3,7045,0.414
3,7065,7.585
3,7066,0.262
3,7067,0.108
3,7070,0.237
3,7072,0.341
3,7075,0.263
3,7079,0.411
3,7086,0.251
3,7095,2.189
3,7098,0.734
3,7100,0.349
3,7104,0.697
3,7107,0.347
3,7108,0.262
3,7115,2.253
3,7117,0.248
3,7125,2.442
3,7130,0.331
3,7137,0.359
3,7138,0.267
3,7140,0.108
3,7142,0.324
3,7145,0.108
3,7156,6.196
3,7160,0.483
3,7169,0.587
3,7171,0.153
3,7172,0.333
3,7174,0.129
3,7176,0.353
3,7180,0.873
3,7183,0.242
3,7190,0.268
3,7192,0.220
3,8663,17.015
3,8744,0.320
3,8840,3.120
3,8858,4.632
3,8860,0.401
3,8864,0.304
3,8867,0.284
3,8869,0.196
3,8870,0.293
3,8871,0.293
3,8874,0.275
3,8877,1.017
3,8881,0.084
3,8883,0.378
3,8891,0.360
3,8907,2.463
3,8910,0.274
3,8913,0.205
3,8918,0.173
3,8922,0.484
3,8927,0.322
3,8960,8.946
3,8961,0.337
3,8994,13.660
3,9000,0.281
3,9003,0.425
3,9005,0.506
3,9819,0.308
3,9822,0.487
3,9826,0.235
3,9832,1.404
3,9835,0.233
3,9838,0.306
3,9840,0.474
3,9841,0.340
3,9844,0.316
3,9846,0.126
3,9850,0.116
3,9854,0.339
3,9855,0.322
3,9860,0.419
3,9867,0.371
3,9869,0.093
3,9872,0.137
3,9874,0.227
3,9888,0.630
3,9900,0.947
3,9903,0.504
3,9907,0.179
3,9920,0.334
3,9923,0.096
3,9951,10.092
3,9952,0.691
3,9954,0.230
3,9959,0.171
3,9961,0.190
3,9965,0.475
3,9971,0.373
3,9972,0.391
3,9987,0.262
3,9996,0.282
3,10000,0.511
3,10008,0.336
3,10009,0.141
3,10014,0.252
3,10020,0.321
3,10024,0.160
3,10029,0.319
3,10031,0.279
3,10032,0.429
3,10034,0.113
3,10035,0.167
3,10040,0.261
3,10056,0.192
3,10066,2.385
3,10070,0.255
3,10074,0.108
3,10080,0.091
3,10082,0.377
3,10086,0.204
3,10090,0.059
3,10093,0.239
3,10095,0.297
3,10104,0.430
3,10111,0.809
3,10125,0.526
3,10127,0.569
3,10131,0.173
3,10136,0.174
3,10141,0.294
3,10149,2.317
3,10151,0.483
3,10153,0.162
3,10161,0.203
3,10169,0.658
3,10172,0.311
3,10176,0.314
3,10179,0.268
3,10183,0.112
3,10192,1.640
3,10217,6.828
3,10218,0.123
3,10222,0.107
3,10225,0.549
3,10230,0.115
3,10231,0.341
3,10232,0.358
3,10236,0.109
3,10239,0.419
3,10242,0.101
3,10243,0.598
3,10244,0.333
3,10249,0.436
3,10254,0.332
3,10256,0.357
3,10262,0.342
3,10265,0.338
3,10269,0.207
3,10272,0.133
3,10277,0.496
3,10281,0.388
3,10282,0.176
3,10283,0.796
3,10285,0.120
3,10287,0.284
3,10289,0.328
3,10291,0.363
3,10300,0.224
3,10305,0.543
3,10310,0.517
3,10313,0.319
3,10314,0.391
3,10322,3.297
3,10323,0.435
3,10331,2.308
3,10334,0.548
3,10338,0.290
3,10341,0.346
3,10343,0.200
3,10345,0.161
3,10348,0.223
3,10354,1.183
3,10356,0.302
3,10359,0.253
3,10363,0.499
3,10366,0.370
3,10368,0.169
3,10371,0.362
3,10375,0.203
3,10376,0.366
3,10379,0.404
3,10393,0.378
3,10394,0.365
3,10400,0.304
3,10407,0.371
3,10411,0.255
3,10415,0.479
3,10429,0.898
3,10431,0.476
3,10434,0.353
3,10438,0.273
3,10441,0.368
3,10444,0.359
3,10449,0.176
3,10452,0.356
3,10456,0.268
3,10463,0.626
3,10465,0.133
3,10466,0.122
3,10468,0.312
3,10469,0.351
3,10477,0.270
3,10483,0.235
3,10487,0.426
3,10491,0.411
3,10504,0.236
3,10508,0.198
3,10515,0.726
3,10517,0.331
3,10523,0.241
3,10525,0.449
3,10529,0.376
3,10532,0.469
3,10535,0.215
3,10542,0.277
3,10545,0.736
3,10546,0.214
3,10547,0.325
3,10550,0.220
3,10554,0.297
3,10558,0.257
3,10561,0.106
3,10566,0.538
3,10570,0.314
3,10571,0.227
3,10573,0.489
3,10582,0.632
3,10585,0.314
3,10589,0.355
3,10590,0.275
3,10595,0.260
3,10599,0.176
3,10601,0.128
3,10605,0.263
3,10607,0.470
3,10612,0.178
3,10614,0.334
3,10617,0.226
3,10619,0.415
3,10623,0.482
3,10625,0.114
3,10646,0.226
3,10647,0.306
3,10648,0.246
3,10651,0.398
3,10656,0.492
3,10661,1.470
3,10665,0.233
3,10666,0.120
3,10671,0.236
3,10673,0.391
3,10675,0.337
3,10682,0.226
3,10687,0.367
3,10691,0.828
3,10703,0.527
3,10705,0.204
3,10708,0.105
3,10714,0.268
3,10718,0.228
3,10724,0.275
3,10732,0.345
3,10736,0.442
3,10740,0.298
3,10746,0.767
3,10748,0.127
3,10753,0.100
3,10756,0.190
3,10757,0.113
3,10758,0.512
3,10763,0.119
3,10767,0.300
3,10770,0.361
3,10773,0.386
3,10777,0.275
3,10787,1.790
3,10789,0.242
3,10797,0.176
3,10799,0.356
3,10802,0.239
3,10804,0.121
3,10806,0.240
3,10809,0.937
3,10811,0.330
3,10814,0.114
3,10817,0.293
3,10819,0.171
3,10820,0.220
3,10821,0.191
3,10823,1.713
3,10826,0.345
3,10830,0.206
3,10834,0.230
3,10837,0.194
3,10841,0.304
3,10843,0.347
3,10852,1.563
3,10854,0.249
3,10858,0.235
3,10860,0.293
3,10863,0.293
3,10867,0.178
3,10873,0.423
3,10881,2.391
3,10884,0.083
3,10886,0.113
3,10889,0.238
3,10892,0.237
3,10897,0.315
3,10899,0.064
3,10900,0.171
3,10903,0.126
3,10906,0.380
3,10910,0.245
3,10915,0.346
3,10917,0.332
3,10920,0.276
3,10926,1.186
3,10932,0.422
3,10934,0.288
3,10936,0.115
3,10941,0.280
3,10946,0.289
3,10949,0.420
3,10951,0.314
3,10954,0.434
